indicator,Wages from ocean economy in Puerto Rico
unit,Millions dollars
Extent,Puerto Rico
2011,876.168119
2012,921.604659
2013,956.57927
2014,971.863937
2015,982.453271
2016,1005.390426
2017,951.745925
2018,961.191578
2019,1059.806764
2020,886.715699
