Indicator,Avg Dens Epi Gutt in STTSTJ per year
Unit,Avg Dens Epi Gutt in STTSTJ (#species/100m2)
Year,Avg Dens Epi Gutt in STTSTJ (#species/100m2)
2001,0.362068966
2002,0.518181818
2003,0.416666667
2004,0.34502924
2005,0.397660819
2006,0.538922156
2007,0.420118343
2008,0.376470588
2009,0.476470588
2010,0.276470588
2011,0.23255814
2012,0.2
2013,0.222614841
2015,0.411764706
